DEPTH;CAL;NPHI;DT;GR;RHOB;RLLD;RT;BS
75.265.000;88.780;-0.0170;672.049;97.150;20.790;20.383.398;71.122.500;0    9.8750
75.270.000;88.810;-0.0170;672.049;91.030;20.780;19.983.008;70.895.742;0    9.8750
75.275.000;88.700;-0.0170;672.049;103.060;20.710;19.560.391;70.907.023;0    9.8750
75.280.000;88.470;-0.0170;672.049;119.270;20.700;18.605.195;71.136.109;0    9.8750
75.285.000;88.280;-0.0170;672.049;116.820;20.690;17.934.609;71.505.601;0    9.8750
75.290.000;88.240;-0.0170;672.049;100.890;20.740;15.790.898;71.273.750;0    9.8750
75.295.000;88.370;-0.0170;672.049;82.920;20.780;11.110.293;70.000.109;0    9.8750
75.300.000;88.510;-0.0170;672.049;79.600;20.760;99.113.203;66.635.343;0    9.8750
75.305.000;88.660;-0.0170;672.049;92.810;20.760;83.317.109;62.263.503;0    9.8750
75.310.000;88.860;-0.0170;672.049;100.550;20.820;73.420.000;59.588.105;0    9.8750
75.315.000;89.060;-0.0170;672.050;94.600;20.790;63.524.004;57.187.671;0    9.8750
75.320.000;89.180;-0.0170;672.050;93.700;20.660;43.656.895;52.501.074;0    9.8750
75.325.000;89.200;-0.0160;672.050;99.200;20.560;99.507.109;41.858.902;0    9.8750
75.330.000;89.170;-0.0160;672.051;92.720;20.610;53.133.496;30.568.238;0    9.8750
75.335.000;89.010;-0.0160;672.052;79.860;20.680;5.951.396;19.168.191;0    9.8750
75.340.000;88.770;-0.0160;672.052;77.370;20.770;8.769.180;85.429.766;98.750
75.345.000;88.610;-0.0160;672.053;85.020;20.760;4.867.051;38.761.812;98.750
75.350.000;88.690;-0.0160;672.053;96.490;20.690;9.770.930;48.284.395;98.750
75.355.000;88.860;-0.0160;672.052;110.700;20.720;723.589;70.917.476;98.750
75.360.000;88.900;-0.0170;672.052;115.530;20.690;9.816.680;159.025.986;98.750
75.365.000;88.880;-0.0170;672.051;97.040;20.700;24.270.195;24.179.281;0    9.8750
75.370.000;88.820;-0.0170;672.051;79.140;20.730;36.427.998;27.318.669;0    9.8750
75.375.000;88.800;-0.0170;672.050;76.840;20.670;41.880.703;28.954.888;0    9.8750
75.380.000;88.870;-0.0170;672.050;89.050;20.740;44.212.002;29.937.279;0    9.8750
75.385.000;88.800;-0.0160;672.050;93.980;20.750;45.420.195;30.775.814;0    9.8750
75.390.000;88.950;-0.0160;672.050;90.680;20.740;46.315.703;31.625.316;0    9.8750
75.395.000;89.160;-0.0160;672.050;89.440;20.760;44.718.896;31.947.384;0    9.8750
75.400.000;89.430;-0.0150;672.050;94.850;20.790;37.197.314;30.858.543;0    9.8750
75.405.000;89.820;-0.0140;672.051;96.100;20.850;16.961.396;26.624.804;0    9.8750
75.410.000;90.330;-0.0110;672.051;91.650;20.970;24.893.096;29.333.597;0    9.8750
75.415.000;91.530;-0.0080;672.053;93.130;21.190;5.545.938;227.529.316;98.750
75.420.000;95.290;-0.0030;674.140;104.020;21.540;6.198.789;158.853.330;98.750
75.425.000;100.670;0.0090;678.816;127.590;21.970;6.851.609;87.509.160;98.750
75.430.000;100.900;0.0480;685.692;159.030;23.820;2.724.640;27.420.105;98.750
75.435.000;98.020;0.0870;695.304;209.170;24.780;7.135.130;13.695.731;98.750
75.440.000;96.450;0.1090;708.222;266.510;26.150;3.584.760;5.278.498;98.750
75.445.000;95.520;0.1280;726.279;316.620;26.170;2.625.160;3.298.238;98.750
75.450.000;90.940;0.1530;753.062;370.370;25.820;2.143.330;2.508.377;98.750
75.455.000;90.050;0.1890;787.426;423.750;25.390;1.726.710;1.960.772;98.750
75.460.000;91.320;0.2270;822.084;495.870;25.070;1.310.090;1.494.066;98.750
75.465.000;92.480;0.2490;858.334;625.700;24.990;893.470;1.059.209;98.750
75.470.000;90.700;0.2590;895.752;746.870;24.890;476.860;560.710;98.750
75.475.000;89.310;0.2620;934.661;769.720;24.810;60.240;58.782;98.750
75.480.000;90.040;0.2600;971.700;801.080;24.730;48.740;48.254;98.750
75.485.000;92.090;0.2670;1.001.214;825.970;24.560;43.750;80.543;98.750
75.490.000;95.540;0.2830;1.019.984;861.140;24.270;38.120;68.971;98.750
75.495.000;93.720;0.2880;1.029.365;893.700;23.830;34.470;62.295;98.750
75.500.000;94.710;0.2800;1.030.603;900.120;23.390;34.460;61.759;98.750
75.505.000;96.400;0.2710;1.020.748;876.680;23.560;39.700;71.180;98.750
75.510.000;95.390;0.2530;1.004.314;822.050;23.610;52.130;94.526;98.750
75.515.000;95.570;0.2260;995.840;745.690;23.300;81.240;154.835;98.750
75.520.000;92.740;0.2140;994.433;672.980;23.380;107.790;206.507;98.750
75.525.000;90.090;0.2100;997.864;714.030;23.900;124.080;236.342;98.750
75.530.000;88.180;0.2120;1.009.863;869.700;23.880;107.570;192.844;98.750
75.535.000;88.550;0.2220;1.025.723;1.118.110;23.640;90.210;155.861;98.750
75.540.000;89.260;0.2520;1.046.742;1.491.140;23.330;76.200;130.193;98.750
75.545.000;88.520;0.2850;1.065.675;1.712.110;22.970;67.380;116.208;98.750
75.550.000;87.980;0.2820;1.057.512;2.390.010;22.570;63.730;118.026;98.750
75.555.000;88.070;0.2470;1.025.984;2.236.840;22.290;75.170;72.195;98.750
75.560.000;88.230;0.0520;982.069;1.701.610;23.010;109.690;102.757;98.750
75.565.000;88.330;0.0430;929.359;787.080;25.740;248.110;281.469;98.750
75.570.000;88.430;0.0510;878.305;601.950;27.390;815.970;1.330.768;98.750
75.575.000;88.500;0.0690;833.538;416.810;27.940;865.080;1.226.980;98.750
75.580.000;88.470;0.1000;791.139;320.880;28.280;618.390;686.439;98.750
75.585.000;88.380;0.1220;768.785;377.330;27.980;371.710;324.349;98.750
75.590.000;88.310;0.1080;773.734;460.380;27.460;153.220;140.817;98.750
75.595.000;88.320;0.1200;798.199;463.420;26.940;244.960;303.578;98.750
75.600.000;88.500;0.1520;832.486;496.900;26.420;627.450;1.332.533;98.750
75.605.000;89.160;0.1830;862.744;655.560;25.880;871.630;2.033.352;98.750
75.610.000;90.700;0.2130;884.398;747.490;25.330;878.100;2.063.290;98.750
75.615.000;93.190;0.2360;904.341;774.160;24.780;877.940;2.092.541;98.750
75.620.000;92.740;0.2520;918.141;746.110;24.230;875.200;2.125.763;98.750
75.625.000;91.650;0.2540;916.423;720.330;24.040;872.650;2.150.056;98.750
75.630.000;92.110;0.2350;901.000;704.690;24.130;870.380;2.162.226;98.750
75.635.000;93.920;0.2250;877.401;677.130;24.350;868.880;2.170.494;98.750
75.640.000;93.920;0.2280;852.700;626.640;24.720;839.970;2.103.477;98.750
75.645.000;91.960;0.2220;829.235;562.150;25.070;706.570;1.764.153;98.750
75.650.000;89.770;0.1930;808.587;503.180;25.750;527.460;1.296.860;98.750
75.655.000;88.360;0.1550;791.643;454.590;26.280;339.640;793.768;98.750
75.660.000;87.990;0.1580;778.392;444.540;26.130;175.280;354.612;98.750
75.665.000;88.840;0.1770;770.668;460.820;25.930;133.910;241.003;98.750
75.670.000;89.920;0.1950;764.354;475.150;25.760;97.840;155.390;98.750
75.675.000;89.590;0.1770;757.304;477.670;26.240;65.000;88.894;98.750
75.680.000;88.060;0.1310;747.952;433.550;27.200;35.660;35.941;98.750
75.685.000;87.650;0.0670;737.894;365.720;27.880;31.950;32.398;98.750
75.690.000;87.860;0.0170;728.543;292.710;28.230;48.710;48.117;98.750
75.695.000;88.000;0.0190;721.109;240.320;28.260;417.800;741.692;98.750
75.700.000;88.170;0.0260;713.905;272.760;28.170;690.830;1.172.426;98.750
75.705.000;88.200;0.0280;698.662;300.630;28.280;949.110;1.585.215;98.750
75.710.000;88.280;0.0220;682.435;318.380;28.380;844.530;1.208.333;98.750
75.715.000;88.300;0.0110;666.989;290.990;28.520;667.570;775.478;98.750
75.720.000;88.300;0.0050;648.612;250.890;29.040;559.900;527.815;98.750
75.725.000;88.300;0.0030;631.527;219.980;29.340;535.270;459.860;98.750
75.730.000;88.240;0.0020;616.742;195.960;29.460;673.060;572.544;98.750
75.735.000;88.150;0.0000;608.894;175.950;29.520;1.080.500;900.251;98.750
75.740.000;87.930;-0.0020;616.735;154.300;29.390;1.784.290;1.870.675;98.750
75.745.000;87.500;-0.0040;628.254;134.760;29.240;2.631.240;2.113.919;98.750
75.750.000;87.250;-0.0050;640.747;124.750;29.030;2.605.310;2.092.940;98.750
75.755.000;87.710;-0.0070;653.008;124.410;28.840;2.077.600;1.680.122;98.750
75.760.000;87.790;-0.0090;662.652;125.340;28.050;2.013.660;1.630.895;98.750
75.765.000;87.780;-0.0110;669.413;122.960;27.100;2.309.830;1.862.234;98.750
75.770.000;87.610;-0.0130;672.072;123.970;26.160;4.290.540;3.422.177;98.750
75.775.000;86.970;-0.0150;672.067;122.070;24.660;4.097.170;19.243.392;98.750
75.780.000;86.250;-0.0160;672.063;115.240;21.740;2.433.140;56.996.528;98.750
75.785.000;86.010;-0.0170;672.058;100.960;20.830;1.297.339;92.527.617;98.750
75.790.000;86.140;-0.0170;672.054;93.020;20.670;4.483.950;112.881.504;98.750
75.795.000;86.160;-0.0170;672.052;86.500;20.630;144.771;119.361.445;98.750
75.800.000;86.140;-0.0170;672.051;79.930;20.590;5.349.448;129.278.242;98.750
75.805.000;86.200;-0.0160;672.051;83.380;20.570;2.245.313;146.417.266;98.750
75.810.000;86.200;-0.0160;672.051;94.730;20.590;4.197.344;179.204.961;98.750
75.815.000;86.180;-0.0160;672.051;107.700;20.660;4.566.396;20.854.574;0    9.8750
75.820.000;86.090;-0.0150;672.051;112.900;20.700;11.973.701;22.894.943;0    9.8750
75.825.000;86.010;-0.0150;672.050;101.910;20.650;22.067.803;25.487.293;0    9.8750
75.830.000;86.100;-0.0150;672.050;91.240;20.580;35.809.502;28.802.953;0    9.8750
75.835.000;86.100;-0.0160;672.050;80.680;20.650;45.027.803;30.862.316;0    9.8750
75.840.000;86.100;-0.0160;672.050;73.510;20.740;53.857.197;32.675.884;0    9.8750
75.845.000;86.200;-0.0160;672.050;72.300;20.730;55.003.799;32.507.214;0    9.8750
75.850.000;86.200;-0.0160;672.050;81.250;20.690;56.021.104;32.476.689;0    9.8750
75.855.000;86.390;-0.0160;672.050;98.900;20.690;57.969.814;32.759.904;0    9.8750
75.860.000;86.700;-0.0160;672.050;100.400;20.670;49.702.598;30.706.375;0    9.8750
75.865.000;87.110;-0.0160;672.050;91.410;20.730;39.825.801;28.380.865;0    9.8750
75.870.000;87.510;-0.0170;672.050;91.740;20.860;29.472.998;25.981.041;0    9.8750
75.875.000;87.700;-0.0160;672.050;92.460;20.870;20.382.402;23.887.802;0    9.8750
75.880.000;87.800;-0.0160;672.050;83.690;20.880;27.611.602;25.648.000;0    9.8750
75.885.000;87.900;-0.0160;672.050;79.970;20.880;28.288.398;25.691.927;0    9.8750
75.890.000;88.000;-0.0160;672.050;86.590;20.780;24.852.803;24.667.127;0    9.8750
75.895.000;88.100;-0.0170;672.050;98.330;20.640;26.847.900;24.962.796;0    9.8750
75.900.000;88.100;-0.0160;672.050;107.650;20.580;17.578.203;22.655.707;0    9.8750
75.905.000;88.200;-0.0160;672.050;102.960;20.610;37.857.002;27.529.039;0    9.8750
75.910.000;88.300;-0.0160;672.050;89.790;20.690;78.976.699;37.612.562;0    9.8750
75.915.000;88.220;-0.0160;672.050;88.490;20.680;54.925.098;31.905.798;0    9.8750
75.920.000;88.120;-0.0160;672.050;109.600;20.610;20.652.197;23.740.875;0    9.8750
75.925.000;88.100;-0.0160;672.051;123.120;20.520;4.817.998;20.032.046;0    9.8750
75.930.000;88.180;-0.0160;672.051;114.060;20.520;8.022.695;184.652.480;98.750
75.935.000;88.290;-0.0150;672.051;102.840;20.600;8.555.156;186.665.762;98.750
75.940.000;88.470;-0.0150;672.051;106.370;20.660;9.144.600;21.316.310;0    9.8750
75.945.000;88.670;-0.0140;672.050;108.570;20.730;22.474.297;24.699.474;0    9.8750
75.950.000;88.700;-0.0130;672.051;105.370;20.850;33.286.904;27.611.066;0    9.8750
75.955.000;88.610;-0.0120;672.051;110.640;21.190;41.595.703;30.057.195;0    9.8750
75.960.000;88.440;-0.0090;672.051;107.890;21.820;32.399.297;28.324.560;0    9.8750
75.965.000;88.590;-0.0050;672.051;106.130;22.630;4.774.102;22.045.169;0    9.8750
75.970.000;89.370;0.0030;676.447;122.400;23.520;2.931.558;147.599.609;98.750
75.975.000;89.630;0.0160;685.981;132.870;24.930;1.949.019;127.113.408;98.750
75.980.000;89.340;0.0330;705.571;175.820;25.900;966.450;106.588.242;98.750
75.985.000;91.440;0.0560;740.781;257.750;25.290;9.983.889;83.170.586;98.750
75.990.000;96.840;0.0990;783.037;340.690;24.200;9.001.331;56.506.890;98.750
75.995.000;92.670;0.1410;823.726;488.850;23.860;5.749.351;30.200.933;98.750
76.000.000;88.990;0.1780;856.852;686.940;23.760;146.640;135.183;98.750
76.005.000;88.380;0.2080;874.900;802.190;24.310;102.900;96.786;98.750
76.010.000;88.630;0.1750;873.501;769.820;24.850;59.170;57.755;98.750
76.015.000;88.610;0.0990;858.136;680.110;25.920;40.340;40.359;98.750
76.020.000;88.420;0.0630;825.642;559.580;27.010;67.370;65.188;98.750
76.025.000;88.180;0.0400;788.199;441.170;27.890;162.010;148.377;98.750
76.030.000;88.210;0.0300;756.694;330.270;28.320;332.060;291.437;98.750
76.035.000;88.610;0.0310;733.401;279.770;28.370;744.600;997.590;98.750
76.040.000;88.710;0.0350;718.200;294.840;28.210;841.170;1.229.697;98.750
76.045.000;88.580;0.0360;712.348;310.750;27.970;575.800;722.554;98.750
76.050.000;88.630;0.0340;705.030;312.650;27.700;310.430;273.638;98.750
76.055.000;88.540;0.0250;699.430;272.890;26.830;215.380;194.045;98.750
76.060.000;88.080;0.0120;692.983;223.900;25.890;236.540;211.852;98.750
76.065.000;87.450;-0.0010;685.772;179.000;24.950;290.140;256.599;98.750
76.070.000;86.860;-0.0100;678.966;140.170;23.230;443.550;383.737;98.750
76.075.000;86.600;-0.0140;674.328;107.540;21.560;1.010.750;843.312;98.750
76.080.000;86.550;-0.0150;672.111;93.170;21.220;874.319;30.208.184;98.750
76.085.000;86.550;-0.0160;672.059;93.730;20.930;9.156.411;126.765.137;98.750
76.090.000;86.550;-0.0160;672.055;94.710;20.990;54.180.400;31.565.515;0    9.8750
76.095.000;86.410;-0.0160;672.051;92.810;20.860;85.019.004;62.625.218;0    9.8750
76.100.000;86.300;-0.0160;672.050;91.230;20.800;11.584.297;69.287.070;0    9.8750
76.105.000;86.310;-0.0160;672.049;92.480;20.830;9.467.500;69.528.226;0    9.8750
76.110.000;86.440;-0.0150;672.049;93.680;20.890;8.173.906;69.899.335;0    9.8750
76.115.000;86.740;-0.0150;672.049;92.930;20.940;7.240.996;70.039.390;0    9.8750
76.120.000;86.990;-0.0140;672.049;86.700;20.840;6.789.805;70.103.781;0    9.8750
76.125.000;87.050;-0.0140;672.049;80.130;20.700;6.856.406;70.230.679;0    9.8750
76.130.000;86.920;-0.0140;672.049;76.570;20.610;7.847.500;70.587.453;0    9.8750
76.135.000;86.770;-0.0140;672.049;75.610;20.580;9.564.297;71.116.937;0    9.8750
76.140.000;86.670;-0.0140;672.049;78.690;20.540;11.040.703;71.585.117;0    9.8750
76.145.000;86.600;-0.0140;672.049;85.020;20.560;11.939.805;71.797.164;0    9.8750
76.150.000;86.630;-0.0140;672.049;97.040;20.640;12.680.703;71.627.601;0    9.8750
76.155.000;86.810;-0.0140;672.049;111.710;20.760;13.423.809;71.055.757;0    9.8750
76.160.000;86.990;-0.0140;672.049;118.360;20.780;13.132.109;70.128.367;0    9.8750
76.165.000;86.790;-0.0150;672.049;91.280;20.720;12.863.906;69.490.765;0    9.8750
76.170.000;86.690;-0.0150;672.049;91.090;20.700;12.753.008;69.108.609;0    9.8750
76.175.000;86.500;-0.0150;672.049;102.670;20.680;12.346.309;69.033.656;0    9.8750
76.180.000;86.410;-0.0150;672.049;102.560;20.630;12.038.906;69.173.210;0    9.8750
76.185.000;86.310;-0.0150;672.049;97.330;20.600;11.227.207;69.264.226;0    9.8750
76.190.000;86.210;-0.0150;672.049;87.110;20.600;9.678.398;69.230.515;0    9.8750
76.195.000;86.300;-0.0150;672.049;77.210;20.680;9.034.395;69.331.546;0    9.8750
76.200.000;86.550;-0.0150;672.049;86.480;20.700;7.333.691;69.079.617;0    9.8750
76.205.000;86.780;-0.0150;672.049;94.120;20.650;6.509.707;69.071.210;0    9.8750
76.210.000;87.200;-0.0150;672.049;82.020;20.590;7.238.203;69.395.890;0    9.8750
76.215.000;87.610;-0.0160;672.049;69.870;20.640;8.513.906;69.918.210;0    9.8750
76.220.000;87.690;-0.0160;672.049;67.640;20.640;9.282.207;70.573.125;0    9.8750
76.225.000;87.320;-0.0160;672.049;82.400;20.690;9.549.902;71.481.710;0    9.8750
76.230.000;86.840;-0.0160;672.049;100.410;20.770;12.061.191;73.070.828;0    9.8750
76.235.000;86.560;-0.0160;672.049;91.330;20.740;14.618.594;74.398.742;0    9.8750
76.240.000;86.500;-0.0160;672.049;74.080;20.720;16.123.105;74.991.500;0    9.8750
76.245.000;86.710;-0.0160;672.049;69.180;20.720;17.394.395;74.924.804;0    9.8750
76.250.000;86.870;-0.0160;672.049;81.470;20.740;19.057.207;74.787.492;0    9.8750
76.255.000;86.900;-0.0160;672.049;94.660;20.680;20.325.098;74.585.875;0    9.8750
76.260.000;86.840;-0.0160;672.049;105.770;20.620;21.085.898;74.380.656;0    9.8750
76.265.000;86.740;-0.0160;672.049;107.790;20.630;21.848.691;74.400.226;0    9.8750
76.270.000;86.600;-0.0150;672.049;93.960;20.560;22.459.609;74.655.703;0    9.8750
76.275.000;86.500;-0.0150;672.049;87.830;20.670;22.500.703;74.879.351;0    9.8750
76.280.000;86.550;-0.0150;672.049;84.300;20.690;21.976.504;74.887.609;0    9.8750
76.285.000;86.600;-0.0150;672.049;73.010;20.670;20.628.398;74.666.976;0    9.8750
76.290.000;86.510;-0.0150;672.049;75.020;20.700;19.865.996;74.608.656;0    9.8750
76.295.000;86.360;-0.0150;672.049;85.530;20.780;18.882.891;74.421.726;0    9.8750
76.300.000;86.260;-0.0150;672.049;96.440;20.760;18.980.703;74.359.906;0    9.8750
76.305.000;86.160;-0.0150;672.049;106.710;20.770;18.182.891;73.984.351;0    9.8750
76.310.000;86.170;-0.0150;672.049;98.670;20.740;17.685.996;73.571.664;0    9.8750
76.315.000;86.400;-0.0150;672.049;93.850;20.610;17.781.797;73.139.929;0    9.8750
76.320.000;86.640;-0.0150;672.049;97.420;20.580;17.593.496;72.618.507;0    9.8750
76.325.000;86.670;-0.0150;672.049;86.490;20.610;18.004.102;72.378.031;0    9.8750
76.330.000;86.570;-0.0150;672.049;73.930;20.630;18.765.000;72.371.882;0    9.8750
76.335.000;86.470;-0.0150;672.049;82.120;20.680;18.618.398;72.218.710;0    9.8750
76.340.000;86.400;-0.0150;672.049;97.120;20.760;18.505.391;72.125.531;0    9.8750
76.345.000;86.420;-0.0150;672.049;103.400;20.730;18.769.492;72.093.617;0    9.8750
76.350.000;86.500;-0.0150;672.049;101.550;20.750;18.232.305;71.839.687;0    9.8750
76.355.000;86.500;-0.0150;672.049;97.000;20.790;17.736.406;71.679.625;0    9.8750
76.360.000;86.500;-0.0150;672.049;93.980;20.710;17.916.797;71.716.734;0    9.8750
76.365.000;86.410;-0.0150;672.049;85.300;20.630;17.009.609;71.579.296;0    9.8750
76.370.000;86.150;-0.0150;672.049;76.190;20.580;17.242.305;71.853.218;0    9.8750
76.375.000;85.850;-0.0150;672.049;78.870;20.630;16.586.699;71.874.015;0    9.8750
76.380.000;85.640;-0.0150;672.049;86.640;20.640;16.229.492;71.778.421;0    9.8750
76.385.000;85.520;-0.0150;672.049;96.780;20.580;16.244.004;71.541.328;0    9.8750
76.390.000;85.570;-0.0160;672.049;97.410;20.580;16.465.195;71.132.078;0    9.8750
76.395.000;85.730;-0.0160;672.049;83.790;20.680;16.873.691;70.730.835;0    9.8750
76.400.000;85.930;-0.0160;672.049;77.000;20.760;17.427.109;70.443.453;0    9.8750
76.405.000;86.050;-0.0160;672.049;88.420;20.780;17.592.500;70.250.476;0    9.8750
76.410.000;86.150;-0.0160;672.049;92.690;20.760;17.757.695;70.206.523;0    9.8750
76.415.000;86.150;-0.0160;672.049;84.680;20.650;18.112.109;70.377.187;0    9.8750
76.420.000;86.100;-0.0160;672.049;80.120;20.610;18.864.707;70.765.398;0    9.8750
76.425.000;86.100;-0.0160;672.049;81.190;20.640;19.619.297;71.140.507;0    9.8750
76.430.000;86.100;-0.0160;672.049;90.880;20.690;20.375.898;71.471.070;0    9.8750
76.435.000;86.100;-0.0160;672.049;110.680;20.680;21.090.195;71.713.921;0    9.8750
76.440.000;86.130;-0.0160;672.049;110.890;20.670;21.303.008;71.765.117;0    9.8750
76.445.000;86.320;-0.0160;672.049;91.160;20.670;20.882.598;71.544.625;0    9.8750
76.450.000;86.490;-0.0160;672.049;81.060;20.650;20.062.891;71.262.906;0    9.8750
76.455.000;86.480;-0.0160;672.049;79.940;20.630;21.111.406;71.595.031;0    9.8750
76.460.000;86.280;-0.0160;672.049;72.590;20.630;21.077.500;71.821.164;0    9.8750
76.465.000;86.030;-0.0160;672.049;65.990;20.650;21.153.398;72.154.343;0    9.8750
76.470.000;85.740;-0.0160;672.049;62.630;20.710;21.713.008;72.660.585;0    9.8750
76.475.000;85.700;-0.0160;672.049;65.670;20.760;21.525.801;72.872.070;0    9.8750
76.480.000;85.630;-0.0160;672.049;81.340;20.730;20.917.891;73.035.468;0    9.8750
76.485.000;85.600;-0.0160;672.049;95.780;20.630;20.501.191;73.207.250;0    9.8750
76.490.000;85.670;-0.0160;672.049;93.800;20.600;20.124.492;73.245.328;0    9.8750
76.495.000;85.630;-0.0160;672.049;75.010;20.640;19.574.199;73.161.312;0    9.8750
76.500.000;85.660;-0.0160;672.049;66.160;20.680;19.178.398;72.868.890;0    9.8750
76.505.000;85.750;-0.0160;672.049;71.140;20.710;19.559.805;72.570.859;0    9.8750
76.510.000;85.790;-0.0160;672.049;64.000;20.740;19.341.797;72.111.531;0    9.8750
76.515.000;85.840;-0.0160;672.049;64.740;20.750;19.569.805;71.812.710;0    9.8750
76.520.000;85.960;-0.0160;672.049;79.550;20.710;19.779.609;71.610.968;0    9.8750
76.525.000;86.100;-0.0160;672.049;93.640;20.710;19.970.293;71.520.531;0    9.8750
76.530.000;86.230;-0.0160;672.049;100.090;20.760;20.161.094;71.511.804;0    9.8750
76.535.000;86.410;-0.0160;672.049;92.810;20.780;20.352.695;71.530.453;0    9.8750
76.540.000;86.490;-0.0160;672.049;74.570;20.750;21.582.207;71.916.304;0    9.8750
76.545.000;86.500;-0.0160;672.049;78.360;20.760;22.451.309;72.220.578;0    9.8750
76.550.000;86.490;-0.0170;672.049;94.980;20.790;22.848.398;72.277.734;0    9.8750
76.555.000;86.390;-0.0170;672.049;106.150;20.800;23.063.809;72.195.921;0    9.8750
76.560.000;86.220;-0.0170;672.049;97.340;20.820;23.554.805;72.206.382;0    9.8750
76.565.000;86.110;-0.0170;672.049;80.350;20.810;23.649.805;72.266.515;0    9.8750
76.570.000;86.020;-0.0170;672.049;75.020;20.840;22.858.809;72.379.625;0    9.8750
76.575.000;85.920;-0.0170;672.049;75.650;20.840;22.270.195;72.801.070;0    9.8750
76.580.000;85.830;-0.0170;672.049;79.820;20.770;21.519.199;73.252.773;0    9.8750
76.585.000;85.800;-0.0170;672.049;91.840;20.710;21.104.805;73.657.656;0    9.8750
76.590.000;85.860;-0.0170;672.049;110.970;20.700;20.549.102;73.784.609;0    9.8750
76.595.000;85.890;-0.0170;672.049;96.740;20.720;19.492.207;73.600.710;0    9.8750
76.600.000;85.900;-0.0160;672.049;86.370;20.740;17.926.699;73.217.906;0    9.8750
76.605.000;85.960;-0.0170;672.049;97.560;20.670;15.965.195;72.661.937;0    9.8750
76.610.000;85.960;-0.0170;672.049;96.210;20.580;14.664.395;72.195.093;0    9.8750
76.615.000;85.830;-0.0170;672.049;89.110;20.600;13.105.293;71.592.828;0    9.8750
76.620.000;85.630;-0.0170;672.049;82.030;20.650;11.134.492;70.828.851;0    9.8750
76.625.000;85.560;-0.0160;672.049;72.340;20.720;10.076.602;70.224.062;0    9.8750
76.630.000;85.550;-0.0160;672.049;79.970;20.790;9.665.098;69.941.554;0    9.8750
76.635.000;85.550;-0.0160;672.049;98.710;20.820;10.699.004;70.300.695;0    9.8750
76.640.000;85.590;-0.0160;672.049;103.270;20.780;12.398.301;70.957.898;0    9.8750
76.645.000;85.600;-0.0160;672.049;84.930;20.790;21.387.109;73.489.007;0    9.8750
76.650.000;85.600;-0.0160;672.049;92.200;20.850;96.303.594;67.608.062;0    9.8750
76.655.000;85.600;-0.0170;672.049;96.690;20.830;38.595.801;53.695.859;0    9.8750
76.660.000;85.620;-0.0170;672.050;80.360;20.780;66.881.309;36.448.593;0    9.8750
76.665.000;85.710;-0.0170;672.050;70.690;20.820;79.622.695;40.307.543;0    9.8750
76.670.000;85.760;-0.0160;672.050;78.610;20.820;8.737.305;48.422.343;0    9.8750
76.675.000;85.730;-0.0160;672.050;85.420;20.840;41.470.391;19.214.523;0    9.8750
76.680.000;85.780;-0.0160;672.050;76.510;20.950;80.008.203;22.282.492;0    9.8750
76.685.000;85.800;-0.0150;672.051;69.550;21.110;7.699.902;24.486.759;0    9.8750
76.690.000;85.910;-0.0140;672.052;74.220;21.350;2.541.504;24.079.580;0    9.8750
76.695.000;86.360;-0.0120;672.053;87.800;22.330;56.723.594;20.444.441;0    9.8750
76.700.000;87.200;-0.0070;675.512;103.470;23.490;75.353.008;13.979.142;0    9.8750
76.705.000;88.030;0.0010;685.117;117.580;25.120;3.982.500;75.000.854;98.750
76.710.000;88.640;0.0110;708.830;157.340;26.210;8.286.360;86.517.979;98.750
76.715.000;88.920;0.0250;731.127;248.590;26.260;4.024.970;4.755.732;98.750
76.720.000;88.790;0.0640;733.362;406.600;26.070;2.914.370;4.134.569;98.750
76.725.000;88.500;0.0960;727.177;608.320;26.070;1.803.770;2.516.165;98.750
76.730.000;88.220;0.1010;719.412;663.410;26.820;693.170;588.759;98.750
76.735.000;88.080;0.0630;705.317;545.080;28.050;1.185.680;983.537;98.750
76.740.000;88.030;0.0140;691.683;351.360;28.830;2.458.850;2.672.595;98.750
76.745.000;88.160;0.0030;666.970;157.630;29.210;8.221.960;16.057.780;98.750
76.750.000;88.330;0.0050;650.568;114.080;29.230;7.917.460;40.188.584;98.750
76.755.000;88.360;0.0090;659.010;119.520;28.870;4.629.659;32.982.942;98.750
76.760.000;88.300;0.0180;680.306;159.570;28.360;1.048.770;8.820.233;98.750
76.765.000;88.290;0.0380;711.299;233.360;27.850;9.278.240;7.406.726;98.750
76.770.000;88.160;0.0640;747.691;316.790;27.310;7.507.700;5.992.346;98.750
76.775.000;88.180;0.1000;782.497;430.330;26.760;5.737.160;4.579.286;98.750
76.780.000;88.200;0.1510;822.203;607.070;26.230;3.966.620;3.166.156;98.750
76.785.000;88.200;0.1940;850.243;825.870;25.870;2.196.080;5.136.440;98.750
76.790.000;88.270;0.1920;864.904;846.480;26.040;425.540;756.726;98.750
76.795.000;88.410;0.1810;861.699;771.500;26.340;131.480;121.877;98.750
76.800.000;88.690;0.1580;837.438;662.740;26.780;182.520;166.036;98.750
76.805.000;88.950;0.1110;806.661;532.450;27.580;276.770;245.660;98.750
76.810.000;88.930;0.0500;774.071;367.000;28.350;668.710;851.633;98.750
76.815.000;88.480;0.0340;743.306;210.590;28.610;1.383.050;2.582.423;98.750
76.820.000;87.770;0.0360;728.986;197.060;28.570;2.015.400;1.631.793;98.750
76.825.000;87.540;0.0570;732.723;252.880;28.330;1.570.710;1.285.861;98.750
