DEPTH,CAL,NPHI,DT,GR,RHOB,RLLD,RT,BS,RLLD_log
3268.0,9.046,0.121,67.7953,56.514,2.483,22.229,35.9075,9.875,3.1013977427087727
3268.5,9.108,0.117,66.978,55.502,2.518,31.107,53.178,9.875,3.4374328742442506
3269.0,9.197,0.114,65.9843,55.404,2.553,43.012,79.3699,9.875,3.7614791465282797
3269.5,9.269,0.117,65.5967,53.89,2.552,36.922,64.9335,9.875,3.608807579348378
3270.0,9.318,0.127,65.3331,52.041,2.529,26.773,42.7759,9.875,3.2873939169986017
3270.5,9.343,0.134,65.3979,49.929,2.498,21.33,31.4909,9.875,3.0601145324832593
3271.0,9.308,0.135,65.3874,54.148,2.481,19.859,27.2934,9.875,2.9886573048820275
3271.5,9.262,0.124,65.2728,57.741,2.49,21.571,28.2736,9.875,3.0713498200125797
3272.0,9.283,0.111,65.2284,58.583,2.518,32.23,48.6404,9.875,3.4728976958273465
3272.5,9.376,0.106,64.8828,56.766,2.551,49.916,89.4896,9.875,3.910341592645608
3273.0,9.472,0.112,64.8734,54.104,2.54,70.796,144.3125,9.875,4.259802501928507
3273.5,9.457,0.134,65.0263,57.34,2.498,64.123,134.1409,9.875,4.160803113920723
3274.0,9.305,0.155,65.1159,59.524,2.463,34.588,65.4479,9.875,3.5435068010981836
3274.5,9.143,0.169,65.1581,60.316,2.43,23.107,38.9357,9.875,3.140135601926369
3275.0,9.071,0.181,65.213,61.011,2.442,18.408,27.5338,9.875,2.912785352733065
3275.5,9.073,0.193,65.4807,61.554,2.442,17.015,24.2376,9.875,2.834095307952869
3276.0,9.097,0.193,65.7913,62.241,2.435,15.12,20.6082,9.875,2.716018370751387
3276.5,9.138,0.184,65.8442,64.887,2.438,13.059,17.2868,9.875,2.56947755123827
3277.0,9.177,0.18,66.2713,72.404,2.453,12.194,16.3861,9.875,2.5009440274856245
3277.5,9.204,0.182,66.7206,77.965,2.468,13.313,19.1299,9.875,2.58874100144978
3278.0,9.239,0.173,67.1695,77.073,2.491,15.675,22.5163,9.875,2.7520670865189842
3278.5,9.297,0.175,67.3674,75.795,2.527,22.46,31.7078,9.875,3.111735949310297
3279.0,9.402,0.188,67.4312,76.163,2.574,35.75,50.9593,9.875,3.5765502691400166
3279.5,9.594,0.2,67.4425,87.359,2.577,44.783,60.1267,9.875,3.8018286031204345
3280.0,9.771,0.204,67.4298,102.058,2.585,47.197,57.3653,9.875,3.8543303312494968
3280.5,9.881,0.189,67.372,108.416,2.607,47.993,54.2267,9.875,3.871055166939843
3281.0,9.939,0.183,67.2072,107.401,2.631,52.244,59.4878,9.875,3.955925051715275
3281.5,9.976,0.198,67.0686,100.914,2.658,56.902,66.9025,9.875,4.041330489899446
3282.0,9.995,0.21,67.1234,92.606,2.652,56.122,65.4056,9.875,4.02752789251799
3282.5,10.0,0.211,67.1007,93.274,2.635,53.828,62.7696,9.875,3.985793777879295
3283.0,9.996,0.203,66.9747,94.48,2.624,55.64,69.6352,9.875,4.018902367055242
3283.5,9.987,0.2,67.0704,95.294,2.616,52.949,70.6375,9.875,3.9693291861278124
3284.0,9.977,0.195,67.045,95.98,2.597,43.161,58.6423,9.875,3.7649373097230057
3284.5,9.971,0.187,66.856,91.817,2.564,32.761,45.0459,9.875,3.4892387835495144
3285.0,9.968,0.181,66.6263,84.64,2.528,23.483,31.3411,9.875,3.156276755111678
3285.5,9.93,0.181,66.2443,77.147,2.479,17.168,21.7259,9.875,2.843047185888343
3286.0,9.778,0.177,65.9747,69.73,2.431,13.814,16.8852,9.875,2.6256825706667812
3286.5,9.526,0.168,65.9178,61.74,2.432,11.986,14.3948,9.875,2.4837393020359935
3287.0,9.314,0.162,65.6831,59.848,2.447,10.948,12.8136,9.875,2.393156791178433
3287.5,9.239,0.163,65.6722,61.294,2.463,11.452,13.689,9.875,2.4381643872358687
3288.0,9.458,0.172,65.8609,63.074,2.483,12.177,14.8252,9.875,2.4995489265248705
3288.5,9.719,0.186,66.0734,64.61,2.481,12.471,15.1596,9.875,2.5234059489386103
3289.0,9.965,0.189,66.3868,65.767,2.474,12.212,14.3899,9.875,2.5024190748726314
3289.5,10.071,0.186,66.6312,66.85,2.475,12.614,14.53,9.875,2.5348073082414597
3290.0,10.074,0.184,66.7085,59.752,2.481,13.92,15.6315,9.875,2.6333266549062735
3290.5,10.091,0.176,66.7686,58.296,2.503,16.355,17.7763,9.875,2.7945336609903473
3291.0,10.137,0.177,66.8533,58.147,2.525,22.922,26.3393,9.875,3.1320971480745077
3291.5,10.182,0.182,66.9968,59.028,2.525,30.495,36.4475,9.875,3.4175627357484197
3292.0,10.213,0.187,67.2793,62.26,2.518,31.852,35.5666,9.875,3.4611001743951983
3292.5,10.23,0.186,67.5625,62.532,2.531,32.718,33.8931,9.875,3.48792538517198
3293.0,10.245,0.178,67.8434,65.496,2.549,36.049,36.3648,9.875,3.5848791240951776
3293.5,10.26,0.162,68.0237,69.788,2.577,42.221,43.594,9.875,3.742917727596808
3294.0,10.271,0.15,68.1478,73.041,2.596,50.872,56.1751,9.875,3.9293126739651068
3294.5,10.278,0.143,68.2471,74.603,2.595,50.26,53.8608,9.875,3.917209532115446
3295.0,10.282,0.145,68.2946,74.638,2.582,44.131,43.0879,9.875,3.787162483346491
3295.5,10.29,0.156,68.688,73.565,2.579,40.243,35.8272,9.875,3.694936075696467
3296.0,10.297,0.156,69.0548,73.631,2.585,39.586,35.2829,9.875,3.6784755203985435
3296.5,10.291,0.149,69.1716,75.89,2.596,45.842,42.5579,9.875,3.8252007014721747
3297.0,10.274,0.146,69.4042,80.676,2.595,52.629,54.1052,9.875,3.963267298615157
3297.5,10.262,0.158,70.0454,82.039,2.576,53.712,58.6399,9.875,3.9836364402376794
3298.0,10.259,0.176,69.956,77.641,2.534,43.903,45.6678,9.875,3.781982654876091
3298.5,10.27,0.2,69.7248,76.935,2.475,37.54,39.2719,9.875,3.6254070311583626
3299.0,10.356,0.224,69.1555,79.951,2.416,31.111,31.4492,9.875,3.4375614543980815
3299.5,10.567,0.246,68.5298,87.064,2.378,26.833,24.5949,9.875,3.2896324733190014
3300.0,10.661,0.24,68.2328,100.895,2.407,25.381,23.3699,9.875,3.2340008626132692
3300.5,10.494,0.225,67.8798,110.6,2.448,27.523,25.1665,9.875,3.3150220187517143
3301.0,10.353,0.209,67.1679,114.208,2.496,32.497,29.3549,9.875,3.481147777382767
3301.5,10.29,0.199,67.218,114.279,2.511,38.469,34.3478,9.875,3.6498527221450883
3302.0,10.287,0.193,67.2678,109.598,2.479,41.998,42.0196,9.875,3.7376219981019263
3302.5,10.294,0.189,67.3176,101.451,2.441,38.441,37.4848,9.875,3.649124598331877
3303.0,10.357,0.186,67.3673,97.22,2.386,34.224,30.813,9.875,3.53292715234005
3303.5,10.58,0.18,67.417,97.278,2.331,30.846,28.0267,9.875,3.4290070823014225
3304.0,10.593,0.167,67.6822,101.474,2.292,29.093,26.5366,9.875,3.370497595412518
3304.5,10.411,0.145,66.4684,104.39,2.425,31.4,28.4444,9.875,3.4468078929142076
3305.0,10.243,0.125,64.6603,93.004,2.621,41.591,36.9265,9.875,3.7278837977071664
3305.5,10.138,0.116,63.0469,79.216,2.653,77.26,66.7186,9.875,4.347176357238135
3306.0,10.099,0.113,61.4045,63.364,2.675,101.956,87.0563,9.875,4.624541347667348
3306.5,10.091,0.108,59.9078,52.823,2.678,109.075,92.8796,9.875,4.692035719009674
3307.0,10.09,0.1,58.298,58.661,2.684,112.103,95.3535,9.875,4.7194180915398265
3307.5,10.09,0.096,56.5363,63.253,2.672,114.723,97.4925,9.875,4.742520527137003
3308.0,10.094,0.097,56.4258,63.458,2.662,117.024,99.3728,9.875,4.7623790419669705
3308.5,10.103,0.096,56.6553,59.72,2.656,120.184,101.9558,9.875,4.789023901760123
3309.0,10.112,0.093,56.5054,57.16,2.661,124.643,105.5931,9.875,4.825453651152417
3309.5,10.121,0.084,56.1695,60.009,2.679,131.129,110.8712,9.875,4.876181571494274
3310.0,10.136,0.078,55.8685,58.589,2.697,127.911,108.2713,9.875,4.85133470957777
3310.5,10.159,0.079,56.8718,54.565,2.706,113.266,96.3607,9.875,4.729739034737215
3311.0,10.181,0.08,58.6098,54.554,2.681,96.27,82.4491,9.875,4.567156743789875
3311.5,10.198,0.084,60.2622,58.543,2.654,83.353,71.8064,9.875,4.423084601350517
3312.0,10.209,0.09,62.0554,62.799,2.624,69.783,60.545,9.875,4.24539042709588
3312.5,10.223,0.097,63.8469,65.993,2.597,55.672,48.7379,9.875,4.019477327542549
3313.0,10.247,0.103,65.6193,65.75,2.585,48.537,42.73,9.875,3.8823263936913093
3313.5,10.259,0.103,66.7829,61.166,2.59,47.476,41.8374,9.875,3.8602243201942588
3314.0,10.269,0.105,66.737,53.906,2.6,49.243,43.3377,9.875,3.8967672255366956
3314.5,10.27,0.113,65.4955,52.349,2.615,53.192,46.6731,9.875,3.9739080091001537
3315.0,10.27,0.113,64.271,56.651,2.639,59.601,52.0644,9.875,4.087672352454036
3315.5,10.27,0.108,63.059,61.401,2.638,67.156,58.3896,9.875,4.207018271174152
3316.0,10.27,0.11,62.546,67.853,2.649,72.197,62.5935,9.875,4.279398493788967
3316.5,10.27,0.114,62.5466,70.582,2.654,71.488,62.0029,9.875,4.269529603446736
3317.0,10.27,0.109,62.906,68.417,2.644,68.597,59.5924,9.875,4.228248801997152
3317.5,10.27,0.101,64.3505,66.71,2.634,63.367,55.2209,9.875,4.148943221201707
3318.0,10.27,0.105,66.7638,65.574,2.61,57.644,50.4204,9.875,4.054286164976115
3318.5,10.27,0.117,69.608,58.972,2.586,51.775,45.4772,9.875,3.946907407281648
3319.0,10.27,0.128,72.8634,54.592,2.561,47.484,41.8487,9.875,3.8603928121912876
3319.5,10.275,0.136,75.5815,53.33,2.541,49.073,46.2404,9.875,3.8933089853840213
3320.0,10.279,0.164,78.1931,55.589,2.513,55.268,59.5878,9.875,4.0121940791944235
3320.5,10.283,0.193,80.9113,58.426,2.47,60.466,76.5045,9.875,4.102081223593823
3321.0,10.333,0.221,82.4299,61.46,2.354,46.461,57.8875,9.875,3.838613251002147
3321.5,10.455,0.249,81.3352,66.651,2.238,31.891,38.4564,9.875,3.462323838322732
3322.0,10.727,0.277,79.3723,72.147,2.058,23.086,27.1991,9.875,3.1392263731927206
3322.5,11.214,0.297,77.1127,78.323,2.01,18.681,21.2922,9.875,2.927506964558425
3323.0,11.546,0.284,74.2629,84.92,2.043,17.247,18.9298,9.875,2.8476382153092636
3323.5,11.583,0.273,71.5776,88.851,2.159,18.188,19.7419,9.875,2.900762035962764
3324.0,11.61,0.257,68.7274,90.755,2.276,19.924,21.1734,9.875,2.991925035211037
3324.5,11.47,0.238,66.4136,93.721,2.378,22.68,23.9699,9.875,3.121483478859551
3325.0,11.186,0.213,66.3608,96.686,2.472,26.429,28.4491,9.875,3.2744618921077464
3325.5,10.926,0.198,68.3849,96.224,2.514,31.365,36.5583,9.875,3.4456926215487065
3326.0,10.782,0.202,70.42,91.772,2.527,31.151,37.6694,9.875,3.4388463474469124
3326.5,10.72,0.203,72.0903,86.836,2.514,22.689,25.8898,9.875,3.121880225542002
3327.0,10.684,0.212,73.9405,80.996,2.492,14.103,14.626,9.875,2.646387540710103
3327.5,10.675,0.223,75.8296,73.333,2.462,9.346,9.1794,9.875,2.2349484442782344
3328.0,10.701,0.235,78.0872,62.968,2.439,8.832,10.2134,9.875,2.1783814895347398
3328.5,10.741,0.235,80.4446,56.258,2.424,9.287,11.8541,9.875,2.2286155727938715
3329.0,10.775,0.232,80.7394,55.191,2.413,10.452,14.1587,9.875,2.346793347658366
3329.5,10.8,0.221,81.2192,58.552,2.415,11.963,16.7431,9.875,2.481818553188767
3330.0,10.814,0.211,81.9917,61.494,2.433,12.74,17.8127,9.875,2.5447466501440172
3330.5,10.823,0.214,82.5111,60.078,2.447,12.361,16.7512,9.875,2.5145463549056863
3331.0,10.838,0.224,82.4914,60.357,2.449,12.114,16.1416,9.875,2.4943618085587556
3331.5,10.857,0.237,82.2909,62.131,2.451,13.064,17.9811,9.875,2.569860355668164
3332.0,10.877,0.25,82.1747,60.939,2.445,14.115,20.0898,9.875,2.6472380617054525
3332.5,10.896,0.259,82.2398,61.485,2.429,14.184,20.1612,9.875,2.6521145687719065
3333.0,10.912,0.254,82.0499,65.105,2.42,13.619,18.9001,9.875,2.6114658765868204
3333.5,10.918,0.242,81.5175,68.214,2.393,13.26,18.2202,9.875,2.5847519847577165
3334.0,10.928,0.236,80.9892,64.747,2.389,13.514,18.9283,9.875,2.603726185129983
3334.5,10.941,0.246,80.6788,58.005,2.405,13.8,19.8153,9.875,2.624668592163159
3335.0,10.952,0.259,80.4838,53.397,2.428,13.628,19.8412,9.875,2.61212649979872
3335.5,10.959,0.273,80.2709,52.78,2.435,13.021,19.1122,9.875,2.5665634387465914
3336.0,10.957,0.283,80.3049,53.177,2.42,11.993,17.5474,9.875,2.484323146249584
3336.5,10.948,0.281,80.9106,54.137,2.404,11.013,15.9616,9.875,2.3990763931828067
3337.0,10.941,0.263,81.8497,55.764,2.403,10.346,14.7731,9.875,2.3365999715813235
3337.5,10.94,0.252,82.8101,58.445,2.407,10.353,14.7454,9.875,2.337276332783976
3338.0,10.938,0.254,83.6722,60.608,2.413,11.049,15.9897,9.875,2.402339926131038
3338.5,10.93,0.267,84.4645,59.176,2.402,11.839,17.3948,9.875,2.4713991664294994
3339.0,10.92,0.26,85.435,57.328,2.397,12.37,18.3717,9.875,2.5152741864043966
3339.5,10.902,0.247,87.0214,58.747,2.397,12.334,18.3826,9.875,2.512359676569301
3340.0,10.875,0.238,88.381,59.255,2.388,11.564,17.0817,9.875,2.4478968241540997
3340.5,10.83,0.247,89.1871,58.861,2.376,10.604,15.5244,9.875,2.361231288426779
3341.0,10.781,0.257,89.6361,60.072,2.367,9.74,14.1355,9.875,2.2762411176544437
3341.5,10.721,0.253,89.7281,60.325,2.355,9.682,14.3405,9.875,2.270268491517503
3342.0,10.65,0.249,89.5689,60.84,2.337,9.984,15.2211,9.875,2.3009838116270718
3342.5,10.557,0.241,88.9942,64.267,2.333,9.849,15.078,9.875,2.2873699271875654
3343.0,10.442,0.231,87.6699,70.617,2.341,9.663,14.7377,9.875,2.2683041590171715
3343.5,10.349,0.235,86.336,78.167,2.345,9.429,14.1872,9.875,2.2437900464835403
3344.0,10.451,0.241,85.282,83.099,2.351,10.172,15.5567,9.875,2.3196388475598733
3344.5,10.607,0.242,84.4105,79.341,2.366,11.141,17.2888,9.875,2.4106319970771795
3345.0,10.693,0.238,83.5978,68.72,2.364,12.218,19.3455,9.875,2.5029102742275753
3345.5,10.629,0.231,82.7494,59.847,2.357,12.569,20.0497,9.875,2.5312334649427006
3346.0,10.367,0.225,81.9601,54.503,2.348,12.042,19.0599,9.875,2.488400539042256
3346.5,10.326,0.235,81.4474,55.111,2.368,11.035,17.0602,9.875,2.4010720397086995
3347.0,10.488,0.24,81.5831,55.496,2.401,9.998,14.8764,9.875,2.3023850729913784
3347.5,10.579,0.231,82.1668,56.482,2.41,9.702,14.1462,9.875,2.272332049823025
3348.0,10.539,0.234,82.9335,56.212,2.413,10.16,14.9845,9.875,2.318458442150336
3348.5,10.449,0.239,83.779,59.482,2.411,10.129,14.8603,9.875,2.31540259670466
3349.0,10.324,0.239,83.2301,60.448,2.414,9.475,13.6048,9.875,2.24865675096849
3349.5,10.119,0.226,82.312,62.648,2.407,8.634,12.1217,9.875,2.155707897133286
3350.0,9.909,0.207,79.9999,65.474,2.389,7.801,10.602,9.875,2.054251930606176
3350.5,9.899,0.199,77.1944,64.039,2.365,7.134,9.1818,9.875,1.9648720869366998
3351.0,10.085,0.195,74.5104,61.933,2.376,7.089,8.6195,9.875,1.9585442868728806
3351.5,10.297,0.191,71.7352,67.123,2.403,8.104,9.4857,9.875,2.092357766946382
3352.0,10.436,0.181,69.5893,69.806,2.439,10.678,12.2712,9.875,2.3681855500779947
3352.5,10.477,0.161,68.2429,70.609,2.472,14.32,15.5662,9.875,2.6616571615324998
3353.0,10.473,0.147,67.2233,73.868,2.513,19.546,19.6093,9.875,2.972770661916644
3353.5,10.445,0.136,67.1969,79.231,2.555,27.495,25.9633,9.875,3.314004169959778
3354.0,10.408,0.127,66.3756,85.562,2.596,41.982,39.557,9.875,3.737240954991815
3354.5,10.369,0.119,64.9891,87.553,2.635,59.708,56.2098,9.875,4.089466014770993
3355.0,10.33,0.114,63.0772,81.589,2.65,76.217,74.1304,9.875,4.333584534923001
3355.5,10.292,0.123,60.77,71.963,2.664,90.061,93.6372,9.875,4.500487218520418
3356.0,10.256,0.135,59.2567,60.352,2.667,85.319,88.5154,9.875,4.446397172953122
3356.5,10.24,0.147,59.3198,54.052,2.664,70.838,70.6964,9.875,4.260395579879156
3357.0,10.262,0.133,60.0027,53.936,2.674,56.434,53.5697,9.875,4.033071813750287
3357.5,10.272,0.115,60.7148,61.003,2.655,53.828,50.3876,9.875,3.985793777879295
3358.0,10.234,0.106,62.4743,69.41,2.613,62.733,62.1114,9.875,4.138887624972773
3358.5,10.17,0.119,64.2904,71.325,2.607,72.169,75.1748,9.875,4.279010590815259
3359.0,10.104,0.138,65.9854,61.925,2.63,61.67,57.824,9.875,4.1217975890034015
3359.5,10.075,0.163,67.3303,55.81,2.608,44.323,39.1044,9.875,3.7915037296788814
3360.0,10.09,0.188,67.0232,56.984,2.572,30.84,27.8638,9.875,3.4288125486951286
3360.5,10.118,0.212,66.7658,63.533,2.523,20.912,19.372,9.875,3.040323156881866
3361.0,10.144,0.208,67.0121,69.729,2.476,14.986,14.1766,9.875,2.707116431942119
3361.5,10.14,0.191,66.89,72.784,2.452,13.059,12.4612,9.875,2.56947755123827
3362.0,10.123,0.179,66.8509,71.827,2.446,13.458,12.8136,9.875,2.599573724766126
3362.5,10.096,0.182,66.8907,68.807,2.45,14.871,14.0673,9.875,2.6994130077065464
3363.0,10.067,0.184,67.0951,70.698,2.463,16.507,15.5099,9.875,2.803784533365404
3363.5,10.045,0.19,67.3836,70.321,2.481,18.213,17.0046,9.875,2.9021356248164065
3364.0,10.018,0.197,67.5207,71.4,2.516,20.388,18.896,9.875,3.0149464924777956
3364.5,9.965,0.202,67.6877,71.11,2.581,22.689,20.8772,9.875,3.121880225542002
3365.0,9.922,0.194,67.8196,75.999,2.603,25.152,22.9851,9.875,3.224937416246796
3365.5,9.897,0.184,67.8756,89.9,2.644,28.112,25.5043,9.875,3.3361965314447413
3366.0,9.891,0.176,67.8669,105.349,2.673,31.751,28.5814,9.875,3.4579242209057024
3366.5,9.891,0.165,67.7444,115.97,2.685,36.122,32.2472,9.875,3.5869020980014716
3367.0,9.884,0.161,67.5583,114.141,2.678,41.765,36.9335,9.875,3.73205866820787
3367.5,9.875,0.162,67.535,106.398,2.669,47.992,42.1151,9.875,3.871034330350792
3368.0,9.87,0.159,67.4511,94.272,2.673,54.773,47.8193,9.875,4.003197371807155
3368.5,9.877,0.156,67.3286,91.89,2.642,60.089,56.3069,9.875,4.0958267965032515
3369.0,9.874,0.157,67.2111,90.755,2.615,63.082,63.1896,9.875,4.144435467362671
3369.5,9.871,0.159,67.0942,89.553,2.576,62.868,68.2835,9.875,4.141037290214083
3370.0,9.864,0.161,66.9639,93.389,2.459,58.864,69.3852,9.875,4.075229698362419
3370.5,9.864,0.168,66.8725,99.531,2.342,53.637,69.103,9.875,3.9822391284377927
3371.0,9.878,0.192,66.781,103.185,2.18,47.73,65.302,9.875,3.865560131017805
3371.5,9.961,0.215,66.8927,101.846,1.959,36.904,47.9518,9.875,3.6083199462555196
3372.0,10.193,0.238,66.8703,98.414,1.902,27.017,30.4192,9.875,3.2964662975003862
3372.5,10.7,0.211,67.3152,89.583,1.912,22.22,20.6336,9.875,3.100992784211484
3373.0,10.935,0.171,67.3327,78.587,2.073,23.136,21.4842,9.875,3.141389845976354
3373.5,10.647,0.131,67.3802,66.209,2.208,27.054,24.7985,9.875,3.2978348686670023
3374.0,10.31,0.12,67.574,62.277,2.347,31.842,28.7782,9.875,3.4607861730738128
3374.5,10.113,0.102,67.6232,66.172,2.441,38.022,33.8965,9.875,3.638164939569435
3375.0,10.015,0.085,67.5157,72.93,2.535,48.454,47.3565,9.875,3.880614894268466
3375.5,9.963,0.08,67.5388,77.1,2.591,64.745,71.302,9.875,4.170456477520803
3376.0,9.938,0.095,67.7569,74.368,2.624,76.86,94.8472,9.875,4.3419855851366975
3376.5,9.934,0.121,68.5714,68.272,2.622,86.68,127.7401,9.875,4.462223176668158
3377.0,9.942,0.146,68.8888,62.25,2.605,88.581,150.4816,9.875,4.483917387661404
3377.5,9.952,0.172,68.9426,59.582,2.577,65.949,104.3615,9.875,4.188881716046089
3378.0,9.965,0.178,69.0087,62.583,2.539,48.444,63.0283,9.875,3.880408491658804
3378.5,9.98,0.166,69.0265,68.479,2.495,36.926,42.55,9.875,3.6089159099735513
3379.0,9.991,0.164,68.8992,78.196,2.492,29.423,32.0053,9.875,3.381776681422551
3379.5,10.001,0.181,68.157,84.832,2.512,23.433,24.1846,9.875,3.15414528529627
3380.0,10.012,0.198,67.418,77.344,2.508,19.113,17.7838,9.875,2.950368731802461
3380.5,10.031,0.213,67.0703,66.783,2.49,16.061,15.1095,9.875,2.77639397308076
3381.0,10.054,0.224,66.927,64.458,2.475,13.077,12.4647,9.875,2.5708549619243652
3381.5,10.08,0.224,66.7274,66.707,2.464,10.742,10.3772,9.875,2.3741612914832677
3382.0,10.099,0.218,66.6509,66.14,2.452,9.536,9.2871,9.875,2.255074110322994
3382.5,10.107,0.213,66.6518,64.722,2.441,9.312,9.084,9.875,2.231303890989082
3383.0,10.101,0.205,66.7519,66.346,2.45,9.874,9.5943,9.875,2.2899050398366714
3383.5,10.1,0.193,66.8877,68.322,2.468,10.924,10.5436,9.875,2.3909622036114584
3384.0,10.1,0.178,67.0503,66.701,2.491,12.669,12.1073,9.875,2.539158064619916
3384.5,10.099,0.161,67.2385,65.899,2.519,15.526,14.6471,9.875,2.7425160379834885
3385.0,10.091,0.167,67.3804,66.581,2.531,19.058,19.2873,9.875,2.9474869609259966
3385.5,10.082,0.166,67.8261,68.047,2.523,21.963,23.2118,9.875,3.089359219332615
3386.0,10.073,0.168,67.9763,72.157,2.512,20.163,20.1295,9.875,3.0038492416559386
3386.5,10.072,0.16,68.0554,77.553,2.52,17.821,16.6644,9.875,2.880377537190962
3387.0,10.056,0.153,68.1672,80.712,2.536,18.484,18.3527,9.875,2.91690549300802
3387.5,10.036,0.157,68.2232,77.633,2.55,17.989,17.8343,9.875,2.889760459980549
3388.0,10.03,0.16,68.3674,74.564,2.546,16.974,15.9132,9.875,2.8316827615474853
3388.5,10.023,0.157,68.5726,72.349,2.551,18.01,16.8211,9.875,2.8909271591878647
3389.0,10.022,0.154,68.1849,71.805,2.564,20.246,18.7715,9.875,3.00795724317656
3389.5,10.008,0.157,68.089,75.785,2.592,23.637,21.6994,9.875,3.162813280931661
3390.0,9.996,0.161,67.9876,84.853,2.614,28.063,25.4795,9.875,3.334451982715683
3390.5,9.975,0.154,67.8151,96.125,2.628,32.879,30.7735,9.875,3.4928341561001712
3391.0,9.94,0.148,67.6582,99.181,2.641,37.035,35.3858,9.875,3.6118634114652526
3391.5,9.905,0.154,67.5008,95.187,2.641,38.609,37.6499,9.875,3.6534854099148335
3392.0,9.906,0.17,67.2891,90.178,2.635,35.103,33.2516,9.875,3.5582865969049307
3392.5,9.94,0.179,67.3301,86.776,2.65,30.738,27.7338,9.875,3.42549967418512
3393.0,9.963,0.173,67.5663,93.275,2.671,27.194,24.7335,9.875,3.3029963607334945
3393.5,9.969,0.155,67.563,108.733,2.669,26.071,23.7769,9.875,3.2608235854759573
3394.0,9.975,0.116,67.464,124.536,2.649,29.198,26.438,9.875,3.3741002137777882
3394.5,9.984,0.078,67.6879,123.19,2.636,39.402,34.994,9.875,3.6738165764368906
3395.0,9.989,0.076,67.3016,102.909,2.64,54.962,50.8564,9.875,4.006642037353883
3395.5,9.99,0.085,66.9227,82.627,2.635,62.825,59.2248,9.875,4.140353083429656
3396.0,9.996,0.098,67.0942,68.517,2.62,59.214,51.5793,9.875,4.0811580004179255
3396.5,9.986,0.101,67.0275,66.461,2.621,52.391,45.848,9.875,3.958734820850102
3397.0,9.969,0.088,67.3058,72.04,2.622,47.292,41.544,9.875,3.856341148000867
3397.5,9.957,0.075,67.5938,79.855,2.609,43.267,38.185,9.875,3.76739021973245
3398.0,9.951,0.075,67.5207,82.432,2.606,39.666,35.2053,9.875,3.680494397579496
3398.5,9.953,0.083,67.9468,73.312,2.613,37.051,33.0311,9.875,3.612295341931164
3399.0,9.962,0.097,68.3067,61.774,2.615,34.98,31.3033,9.875,3.554776469590456
3399.5,9.972,0.109,68.2988,57.732,2.61,32.711,29.402,9.875,3.4877114127736024
3400.0,9.972,0.121,67.9848,57.374,2.596,30.777,27.7724,9.875,3.4267676577736856
3400.5,9.963,0.127,67.7173,62.553,2.589,30.655,27.6675,9.875,3.4227957812146514
3401.0,9.954,0.124,67.524,71.067,2.616,33.776,30.2925,9.875,3.519750491105965
3401.5,9.943,0.115,67.8851,80.236,2.64,38.267,34.041,9.875,3.6445879059808113
3402.0,9.937,0.106,68.0048,87.324,2.623,43.16,38.0915,9.875,3.764914140389934
3402.5,9.929,0.108,67.9154,87.614,2.606,46.824,44.8064,9.875,3.84639589198892
3403.0,9.921,0.117,67.6331,80.867,2.59,44.565,42.8416,9.875,3.796948797582681
3403.5,9.922,0.129,68.1734,78.034,2.567,39.775,38.2081,9.875,3.6832385742238505
3404.0,9.936,0.139,67.8863,77.942,2.507,34.488,32.8819,9.875,3.5406114374448334
3404.5,10.062,0.144,67.8147,74.673,2.447,30.316,27.4069,9.875,3.4116756259497825
3405.0,10.182,0.13,67.0691,69.182,2.407,27.803,25.3082,9.875,3.3251439285433952
3405.5,10.095,0.113,66.5458,63.735,2.47,28.587,25.9507,9.875,3.3529520690341608
