,DEPTH,CAL,NPHI,DT,GR,RHOB,RLLD,RT,BS,positive_flag,negative_flag,RLLD_log
5878,5849.0,8.777,-0.036,61.143,49.349,2.719,165.175,135.5534,9.875,,-0.036,5.107005517915949
5879,5849.5,8.78,-0.036,61.4109,50.091,2.772,160.774,132.106,9.875,,-0.036,5.079999652129091
5880,5850.0,8.78,-0.036,61.4604,48.882,2.831,157.57,129.5902,9.875,,-0.036,5.059869803973954
5881,5850.5,8.78,-0.036,61.5276,47.245,2.812,156.668,128.8814,9.875,,-0.036,5.054128916638077
5882,5851.0,8.78,-0.036,62.0124,47.495,2.76,160.234,131.6817,9.875,,-0.036,5.076635246822276
5883,5851.5,8.78,-0.036,62.1055,49.574,2.71,165.304,135.6581,9.875,,-0.036,5.107786202961304
5884,5852.0,8.78,-0.036,61.9899,53.305,2.68,169.989,139.3275,9.875,,-0.036,5.135733729074393
5885,5852.5,8.78,-0.036,62.1731,54.272,2.654,173.414,142.0069,9.875,,-0.036,5.155681799264914
5886,5853.0,8.78,-0.036,62.3622,52.635,2.664,172.323,141.1534,9.875,,-0.036,5.149370622727288
5887,5853.5,8.78,-0.036,62.643,52.397,2.675,168.928,138.4963,9.875,,-0.036,5.129472588641206
5888,5854.0,8.772,-0.036,62.6337,52.299,2.654,163.963,134.5942,9.875,,-0.036,5.099640792614391
5889,5854.5,8.766,-0.036,62.1507,50.995,2.644,157.98,129.8911,9.875,,-0.036,5.062468442736273
5890,5855.0,8.765,-0.036,61.9703,51.875,2.643,153.842,126.6381,9.875,,-0.036,5.035926101716039
5891,5855.5,8.764,-0.036,61.9161,51.304,2.654,153.989,126.7521,9.875,,-0.036,5.036881171291059
5892,5856.0,8.772,-0.036,61.6295,50.067,2.663,157.042,129.1623,9.875,,-0.036,5.05651328549587
5893,5856.5,8.782,-0.036,61.3041,52.45,2.663,159.286,130.9385,9.875,,-0.036,5.07070132855927
5894,5857.0,8.792,-0.036,61.1122,52.18,2.647,159.379,131.0256,9.875,,-0.036,5.071285013636956
5895,5857.5,8.802,-0.036,61.5499,49.309,2.644,157.813,129.8095,9.875,,-0.036,5.061410787781491
5896,5858.0,8.809,-0.036,62.2517,47.49,2.651,154.446,127.172,9.875,,-0.036,5.0398445206802425
5897,5858.5,8.813,-0.036,62.7646,49.539,2.645,150.404,123.9957,9.875,,-0.036,5.01332500690676
5898,5859.0,8.818,-0.036,63.1899,55.015,2.631,145.906,120.4567,9.875,,-0.036,4.982962578740743
5899,5859.5,8.822,-0.037,63.673,57.28,2.627,143.77,118.7761,9.875,,-0.037,4.9682148004345015
5900,5860.0,8.829,-0.037,64.1637,56.2,2.631,143.693,118.7238,9.875,,-0.037,4.967679079302797
5901,5860.5,8.83,-0.037,64.3391,56.891,2.639,144.089,119.0376,9.875,,-0.037,4.970431164213882
5902,5861.0,8.83,-0.037,64.0754,57.31,2.651,144.481,119.3468,9.875,,-0.037,4.973148011017923
5903,5861.5,8.832,-0.037,63.8146,55.075,2.663,144.523,119.3823,9.875,,-0.037,4.973438664436531
5904,5862.0,8.839,-0.037,63.5121,54.673,2.675,144.228,119.158,9.875,,-0.037,4.971395380758652
5905,5862.5,8.84,-0.037,63.0892,56.489,2.673,144.498,119.3723,9.875,,-0.037,4.973265666626252
5906,5863.0,8.84,-0.037,62.9888,57.651,2.666,144.841,119.6429,9.875,,-0.037,4.9756365890437255
5907,5863.5,8.838,-0.037,63.0436,56.203,2.68,145.564,120.2108,9.875,,-0.037,4.980615852443333
5908,5864.0,8.832,-0.037,63.0413,52.022,2.668,147.327,121.5937,9.875,,-0.037,4.992654606060306
5909,5864.5,8.839,-0.037,62.9607,55.009,2.658,151.176,124.6363,9.875,,-0.037,5.018444720987738
5910,5865.0,8.848,-0.037,62.8436,56.284,2.657,156.942,129.1867,9.875,,-0.037,5.0558763103418425
5911,5865.5,8.849,-0.037,62.8844,53.406,2.668,159.148,130.9223,9.875,,-0.037,5.069834586888222
5912,5866.0,8.857,-0.037,63.1765,51.754,2.664,157.912,129.9618,9.875,,-0.037,5.062037915840686
5913,5866.5,8.866,-0.037,63.2856,52.272,2.665,157.321,129.5094,9.875,,-0.037,5.058288304014294
5914,5867.0,8.876,-0.037,63.4415,54.313,2.667,158.871,130.7423,9.875,,-0.037,5.068092552166708
5915,5867.5,8.873,-0.037,63.5521,57.05,2.657,161.207,132.5741,9.875,,-0.037,5.082689253447337
5916,5868.0,8.871,-0.036,63.6837,59.872,2.656,161.612,132.8892,9.875,,-0.036,5.085198400755791
5917,5868.5,8.87,-0.036,63.831,59.761,2.668,156.462,128.8386,9.875,,-0.036,5.052813168995125
5918,5869.0,8.875,-0.036,63.811,57.389,2.681,147.617,121.8762,9.875,,-0.036,4.99462108168587
5919,5869.5,8.884,-0.036,63.9108,55.608,2.668,139.056,115.1229,9.875,,-0.036,4.934876729695104
5920,5870.0,8.89,-0.036,64.0362,53.533,2.647,134.084,111.1919,9.875,,-0.036,4.89846646922434
5921,5870.5,8.885,-0.036,64.0809,52.002,2.627,135.305,112.1537,9.875,,-0.036,4.90753148940893
5922,5871.0,8.875,-0.036,64.1793,55.313,2.627,141.245,116.843,9.875,,-0.036,4.9504959711699295
5923,5871.5,8.876,-0.036,63.9173,60.086,2.635,152.121,125.4279,9.875,,-0.036,5.0246762567960115
5924,5872.0,8.875,-0.036,63.5176,59.692,2.641,161.562,132.8544,9.875,,-0.036,5.084888969920397
5925,5872.5,8.871,-0.037,63.0899,54.027,2.647,158.932,130.7814,9.875,,-0.037,5.068476437786095
5926,5873.0,8.87,-0.037,62.4356,49.889,2.652,147.914,122.1028,9.875,,-0.037,4.996631023789992
5927,5873.5,8.87,-0.037,62.0773,49.598,2.651,140.45,116.2076,9.875,,-0.037,4.944851553550253
5928,5874.0,8.873,-0.037,61.9109,47.975,2.656,135.522,112.3109,9.875,,-0.037,4.90913398876415
5929,5874.5,8.881,-0.037,61.7329,50.51,2.659,133.899,111.0339,9.875,,-0.037,4.897085784409343
5930,5875.0,8.893,-0.037,61.9539,54.61,2.657,135.598,112.3938,9.875,,-0.037,4.909694626134987
5931,5875.5,8.909,-0.037,62.2994,57.12,2.66,138.43,114.6553,9.875,,-0.037,4.930364782699644
5932,5876.0,8.921,-0.037,62.6254,53.264,2.667,142.124,117.5927,9.875,,-0.037,4.956699915986141
5933,5876.5,8.928,-0.037,62.747,53.409,2.66,147.456,121.8149,9.875,,-0.037,4.993529826193317
5934,5877.0,8.932,-0.037,62.426,54.291,2.653,149.961,123.7973,9.875,,-0.037,5.010375260290396
5935,5877.5,8.938,-0.037,62.2869,53.536,2.651,145.124,119.9851,9.875,,-0.037,4.977588549382773
5936,5878.0,8.942,-0.037,62.6839,51.91,2.658,137.199,113.7183,9.875,,-0.037,4.921432426635485
5937,5878.5,8.947,-0.038,63.0841,50.647,2.653,130.499,108.4084,9.875,,-0.038,4.87136556389814
5938,5879.0,8.941,-0.038,63.3922,53.697,2.641,123.627,102.937,9.875,,-0.038,4.8172689677695475
5939,5879.5,8.932,-0.037,63.877,57.987,2.633,117.231,97.8298,9.875,,-0.037,4.764146347287054
5940,5880.0,8.93,-0.038,65.1059,60.784,2.633,110.582,92.5147,9.875,,-0.038,4.705757327199476
5941,5880.5,8.938,-0.038,67.2255,60.877,2.641,103.804,87.0899,9.875,,-0.038,4.642504505634782
5942,5881.0,8.939,-0.038,70.3219,61.52,2.654,97.827,82.2874,9.875,,-0.038,4.583200612559094
5943,5881.5,8.95,-0.038,76.3325,65.131,2.671,95.293,80.2549,9.875,,-0.038,4.556956355706374
5944,5882.0,8.943,-0.038,82.7307,71.289,2.67,100.18,84.1827,9.875,,-0.038,4.606968567929471
5945,5882.5,8.934,-0.038,89.2448,80.167,2.664,122.28,101.8564,9.875,,-0.038,4.806313497022634
5946,5883.0,8.917,-0.038,95.8445,102.301,2.664,166.614,136.8803,9.875,,-0.038,5.115679759815562
5947,5883.5,8.903,-0.038,97.227,110.902,2.675,202.464,164.8647,9.875,,-0.038,5.3105620929644735
5948,5884.0,8.907,-0.038,95.2678,109.992,2.686,204.381,166.3629,9.875,,-0.038,5.319985899018751
5949,5884.5,8.91,-0.038,91.5537,93.164,2.699,184.751,151.071,9.875,,-0.038,5.219008972533554
5950,5885.0,8.91,-0.038,84.1468,71.793,2.693,177.583,145.4662,9.875,,-0.038,5.179438105255828
5951,5885.5,8.915,-0.038,76.8613,50.895,2.68,189.177,154.5351,9.875,,-0.038,5.242683084746187
5952,5886.0,8.925,-0.038,69.5439,53.254,2.681,198.054,161.4736,9.875,,-0.038,5.28853972078394
5953,5886.5,8.929,-0.038,62.6493,51.383,2.708,195.744,159.6813,9.875,,-0.038,5.276807683060154
5954,5887.0,8.935,-0.038,60.4721,46.951,2.713,182.055,149.0057,9.875,,-0.038,5.204308839226434
5955,5887.5,8.945,-0.038,60.3623,42.041,2.713,160.297,131.9555,9.875,,-0.038,5.077028344530836
5956,5888.0,8.949,-0.038,60.3573,41.82,2.709,138.245,114.5524,9.875,,-0.038,4.929027473383145
5957,5888.5,8.958,-0.038,60.78,45.612,2.698,122.207,101.8207,9.875,,-0.038,4.805716328239268
5958,5889.0,8.935,-0.038,61.2228,50.825,2.69,112.334,93.9184,9.875,,-0.038,4.721476576384743
5959,5889.5,8.895,-0.038,61.6298,55.142,2.7,112.305,93.8594,9.875,,-0.038,4.721218384350759
5960,5890.0,8.854,-0.038,61.9908,56.109,2.723,124.862,103.8276,9.875,,-0.038,4.827209127445405
5961,5890.5,8.824,-0.038,62.027,54.89,2.725,140.741,116.3772,9.875,,-0.038,4.946921321813715
5962,5891.0,8.808,-0.038,61.9758,52.187,2.713,136.553,113.0471,9.875,,-0.038,4.916712817652746
5963,5891.5,8.798,-0.038,61.9082,48.527,2.7,127.11,105.5543,9.875,,-0.038,4.845052853306577
5964,5892.0,8.788,-0.038,61.8232,47.319,2.691,122.545,101.9183,9.875,,-0.038,4.80847830946819
5965,5892.5,8.778,-0.038,61.8798,50.437,2.688,130.51,108.2286,9.875,,-0.038,4.8714498521794365
5966,5893.0,8.775,-0.038,61.9378,53.841,2.691,149.219,123.0019,9.875,,-0.038,5.0054150255063705
5967,5893.5,8.779,-0.038,62.2416,56.33,2.708,146.049,120.5095,9.875,,-0.038,4.983942181840094
5968,5894.0,8.783,-0.038,62.9266,54.783,2.732,137.035,113.3984,9.875,,-0.038,4.920236367652639
5969,5894.5,8.794,-0.038,63.1797,50.409,2.771,134.535,111.4333,9.875,,-0.038,4.901824388238076
5970,5895.0,8.82,-0.038,62.7765,51.914,2.795,153.117,126.1294,9.875,,-0.038,5.03120233503622
5971,5895.5,8.854,-0.038,61.5313,54.153,2.83,348.35,278.9315,9.875,,-0.038,5.853207721476128
5972,5896.0,8.883,-0.039,60.0209,47.827,2.885,665.425,531.5615,9.875,,-0.039,6.500425934264222
5973,5896.5,8.898,-0.039,58.7579,36.918,2.936,18.852,814.0424,9.875,,-0.039,2.9366190090614843
5974,5897.0,8.895,-0.039,57.2204,25.208,2.985,436.975,1148.0712,9.875,,-0.039,6.07987598522115
5975,5897.5,8.878,-0.039,55.4053,14.073,2.987,657.175,1323.7184,9.875,,-0.039,6.487950345269147
5976,5898.0,8.859,-0.039,54.1017,9.298,2.976,835.667,1465.9453,9.875,,-0.039,6.7282302083732315
5977,5898.5,8.84,-0.039,53.5093,7.177,2.967,855.8719,1481.7283,9.875,,-0.039,6.752120715410423
5978,5899.0,8.822,-0.04,53.5865,5.764,2.973,0.67,1596.975,9.875,,-0.04,-0.40047756659712525
5979,5899.5,8.811,-0.04,53.8236,5.44,2.962,556.7549,2251.0095,9.875,,-0.04,6.322125107176431
5980,5900.0,8.802,-0.039,53.9655,6.234,2.953,705.7402,1976.9043,9.875,,-0.039,6.5592471811002415
5981,5900.5,8.8,-0.039,54.0508,7.865,2.961,6785.0195,3450.3246,9.875,,-0.039,8.822472446251576
5982,5901.0,8.8,-0.039,54.0953,9.503,2.957,9754.3301,6618.1164,9.875,,-0.039,9.185466578223496
5983,5901.5,8.791,-0.039,54.1281,9.638,2.943,1182.2891,6928.9906,9.875,,-0.039,7.075207753508291
5984,5902.0,8.79,-0.039,54.1478,9.541,2.938,1270.9609,6909.6648,9.875,,-0.039,7.1475285075376584
5985,5902.5,8.79,-0.039,54.1612,10.832,2.94,1230.2695,6890.9304,9.875,,-0.039,7.114988530057374
5986,5903.0,8.79,-0.039,54.1636,11.479,2.933,1193.9902,6919.275,9.875,,-0.039,7.0850560862136716
5987,5903.5,8.797,-0.039,54.1468,10.899,2.924,1261.6602,7004.1914,9.875,,-0.039,7.140183751694928
5988,5904.0,8.8,-0.039,54.1083,10.398,2.921,1342.1797,7107.0929,9.875,,-0.039,7.2020502131871735
5989,5904.5,8.8,-0.039,54.054,10.55,2.929,1350.9297,7182.8562,9.875,,-0.039,7.208548301077066
5990,5905.0,8.8,-0.039,53.9687,10.722,2.95,1391.8809,7244.4093,9.875,,-0.039,7.2384112768890425
5991,5905.5,8.8,-0.039,53.861,10.766,2.972,1398.4805,7273.6851,9.875,,-0.039,7.243141569033898
5992,5906.0,8.8,-0.039,53.7746,10.556,2.977,1443.7598,7304.0023,9.875,,-0.039,7.275005962125854
5993,5906.5,8.8,-0.039,53.7352,10.237,2.968,1446.6797,7324.1328,9.875,,-0.039,7.277026347602348
5994,5907.0,8.8,-0.039,53.7628,9.892,2.966,1488.2793,7352.275,9.875,,-0.039,7.305375899392197
5995,5907.5,8.8,-0.039,53.8751,9.429,2.958,1436.4707,7353.632,9.875,,-0.039,7.269944481413554
5996,5908.0,8.807,-0.039,54.0583,9.763,2.939,1487.9004,7373.3718,9.875,,-0.039,7.305121277668887
5997,5908.5,8.81,-0.039,54.2908,10.77,2.911,1481.6406,7378.0148,9.875,,-0.039,7.30090526632424
5998,5909.0,8.81,-0.038,54.5159,11.678,2.884,1423.1992,7384.5781,9.875,,-0.038,7.26066257423792
5999,5909.5,8.81,-0.038,54.6608,11.596,2.874,1600.6602,7476.2609,9.875,,-0.038,7.378171448121588
6000,5910.0,8.816,-0.038,54.6982,10.49,2.886,2229.9102,7707.1273,9.875,,-0.038,7.709716594585048
6001,5910.5,8.819,-0.039,54.5721,9.153,2.907,4030.0781,8248.7445,9.875,,-0.039,8.30154103440555
6002,5911.0,8.826,-0.04,54.2422,8.251,2.916,3449.3594,2670.1287,9.875,,-0.04,8.145943811625104
6003,5911.5,8.828,-0.041,53.7211,8.443,2.909,986.4707,2473.5878,9.875,,-0.041,6.894133624058587
6004,5912.0,8.836,-0.042,52.9785,9.17,2.895,661.8203,2447.9169,9.875,,-0.042,6.49499406893669
6005,5912.5,8.91,-0.041,52.1125,9.82,2.886,922.7402,2471.0361,9.875,,-0.041,6.827347721425642
6006,5913.0,9.273,-0.041,51.4068,9.876,2.873,1259.2891,2509.2769,9.875,,-0.041,7.138302634372022
6007,5913.5,9.611,-0.04,51.0743,9.103,2.839,1466.8594,2536.575,9.875,,-0.04,7.290878931695734
6008,5914.0,9.732,-0.04,51.2377,9.121,2.807,1544.0098,2546.6109,9.875,,-0.04,7.3421380777148375
6009,5914.5,9.677,-0.04,51.9708,9.977,2.828,1456.5391,2537.8193,9.875,,-0.04,7.283818421215957
6010,5915.0,9.637,-0.039,52.9825,9.93,2.857,1390.2598,2531.2164,9.875,,-0.039,7.237245915134719
6011,5915.5,9.663,-0.039,53.9195,10.315,2.866,1290.2402,2523.9646,9.875,,-0.039,7.162583681572748
6012,5916.0,9.669,-0.039,54.7829,12.215,2.877,1175.7207,2514.914,9.875,,-0.039,7.069636600250981
6013,5916.5,9.646,-0.039,55.4747,12.534,2.892,1101.7891,2508.2349,9.875,,-0.039,7.004690592087158
6014,5917.0,9.631,-0.039,55.9129,12.318,2.911,1045.7598,2503.2505,9.875,,-0.039,6.95249898154304
6015,5917.5,9.646,-0.038,56.2419,12.246,2.929,1047.2793,2503.8388,9.875,,-0.038,6.953950937473484
6016,5918.0,9.664,-0.038,56.4021,13.179,2.954,1131.3008,2511.1753,9.875,,-0.038,7.031123400083236
6017,5918.5,9.634,-0.038,56.3697,14.153,2.925,1145.4805,2511.3845,9.875,,-0.038,7.043579478614652
6018,5919.0,9.488,-0.037,56.415,13.346,2.909,1333.0195,2521.9322,9.875,,-0.037,7.195201948728875
6019,5919.5,9.168,-0.037,56.4293,13.697,2.921,2025.4395,2567.4154,9.875,,-0.037,7.613541993028546
6020,5920.0,9.002,-0.037,56.283,14.448,2.926,2571.3105,2605.7701,9.875,,-0.037,7.85217097010212
6021,5920.5,8.979,-0.037,55.956,12.927,2.921,2138.0703,2570.3709,9.875,,-0.037,7.667658972241797
6022,5921.0,9.005,-0.037,55.3663,13.331,2.917,1460.3398,2516.9845,9.875,,-0.037,7.286424427348721
6023,5921.5,9.049,-0.037,54.6814,12.257,2.92,1402.1406,7311.1742,9.875,,-0.037,7.245755347873005
6024,5922.0,9.089,-0.037,54.2337,10.344,2.931,1595.0195,7269.6531,9.875,,-0.037,7.374641240849541
6025,5922.5,9.122,-0.037,54.0061,10.333,2.952,2206.0,2580.4091,9.875,,-0.037,7.698936199813447
6026,5923.0,9.139,-0.037,53.8846,10.841,2.96,3436.6602,2679.5804,9.875,,-0.037,8.142255406672842
6027,5923.5,9.124,-0.037,53.7965,10.42,2.956,3370.1914,2673.7533,9.875,,-0.037,8.122724816985844
6028,5924.0,9.071,-0.036,53.7222,9.722,2.948,1834.5996,2549.0283,9.875,,-0.036,7.514581535044353
6029,5924.5,9.052,-0.036,53.6554,10.967,2.948,1021.5195,2483.3347,9.875,,-0.036,6.929046503649629
6030,5925.0,9.087,-0.036,53.6043,11.866,2.942,1278.4004,2504.9931,9.875,,-0.036,7.153364887903075
6031,5925.5,9.095,-0.035,53.5971,12.13,2.94,1571.1191,2528.6886,9.875,,-0.035,7.359543446967046
6032,5926.0,9.059,-0.035,53.6216,12.79,2.953,1747.5801,2541.6796,9.875,,-0.035,7.465987309967358
6033,5926.5,9.028,-0.035,53.7259,12.663,2.955,800.3594,2464.8912,9.875,,-0.035,6.685060876785359
6034,5927.0,9.013,-0.035,53.9233,11.628,2.945,9860.6895,2389.2433,9.875,,-0.035,9.196311374157847
6035,5927.5,9.007,-0.035,54.1869,10.261,2.946,775.75,2462.2753,9.875,,-0.035,6.65383030332849
6036,5928.0,9.004,-0.035,54.4735,8.939,2.956,1285.5703,2502.9707,9.875,,-0.035,7.15895771210293
6037,5928.5,9.012,-0.035,54.7302,8.66,2.961,1345.7305,2508.0345,9.875,,-0.035,7.204692267274781
6038,5929.0,9.032,-0.034,54.9952,11.26,2.958,1448.1797,2516.8607,9.875,,-0.034,7.278062667455564
6039,5929.5,9.069,-0.034,55.3165,12.771,2.959,1507.6406,2522.7853,9.875,,-0.034,7.318301191250586
6040,5930.0,9.11,-0.034,55.5878,12.319,2.959,1677.0,2537.6445,9.875,,-0.034,7.424761761823209
6041,5930.5,9.12,-0.034,55.6703,12.035,2.954,1886.5703,7127.5882,9.875,,-0.034,7.542515803486091
6042,5931.0,9.112,-0.035,55.5387,13.336,2.948,1952.5293,7163.8414,9.875,,-0.035,7.576880888003295
6043,5931.5,9.101,-0.035,55.2861,14.136,2.94,960.7109,6985.5921,9.875,,-0.035,6.8676735312449475
6044,5932.0,9.084,-0.035,54.947,13.239,2.922,7237.2402,6164.7519,9.875,,-0.035,8.886995224863904
6045,5932.5,9.057,-0.035,54.6026,14.357,2.908,307.5471,2676.0825,9.875,,-0.035,5.728628246248841
6046,5933.0,9.026,-0.035,54.2704,14.126,2.906,418.691,1448.9919,9.875,,-0.035,6.0371331776901815
6047,5933.5,8.97,-0.036,54.8674,15.366,2.883,638.564,510.6597,9.875,,-0.036,6.459221905375016
6048,5934.0,8.919,-0.036,56.9292,21.02,2.84,428.602,342.5344,9.875,,-0.036,6.060528749384165
6049,5934.5,8.888,-0.036,59.6432,34.014,2.807,218.641,177.3679,9.875,,-0.036,5.387431115337857
6050,5935.0,8.887,-0.036,62.2292,51.51,2.741,58.102,49.951,9.875,,-0.036,4.062200086673311
6051,5935.5,8.895,-0.036,63.7777,63.75,2.704,38.4,33.604,9.875,,-0.036,3.648057459593681
6052,5936.0,8.899,-0.036,64.8671,66.698,2.705,29.556,26.2796,9.875,,-0.036,3.3862867689264013
6053,5936.5,8.904,-0.036,65.5781,63.59,2.706,26.083,23.3671,9.875,,-0.036,3.261283761117778
6054,5937.0,8.909,-0.036,65.2455,54.252,2.699,25.037,22.4857,9.875,,-0.036,3.2203547307476
6055,5937.5,8.91,-0.036,63.8665,48.815,2.699,24.603,22.1191,9.875,,-0.036,3.202868386722384
6056,5938.0,8.91,-0.035,62.0666,48.939,2.704,24.502,22.0337,9.875,,-0.035,3.1987547468719786
6057,5938.5,8.908,-0.035,60.6287,50.799,2.708,25.101,22.5395,9.875,,-0.035,3.2229076859815713
6058,5939.0,8.895,-0.035,60.2814,52.133,2.709,27.66,24.691,9.875,,-0.035,3.319987326236612
6059,5939.5,8.879,-0.035,59.8371,50.14,2.713,33.594,29.6354,9.875,,-0.035,3.5143474795948113
6060,5940.0,8.868,-0.035,58.9584,48.023,2.719,47.956,41.5595,9.875,,-0.035,3.8702839238454074
6061,5940.5,8.859,-0.035,57.7342,45.786,2.71,78.019,74.407,9.875,,-0.035,4.356952386770017
6062,5941.0,8.849,-0.035,56.4661,39.718,2.706,109.34,120.7397,9.875,,-0.035,4.694462293466853
6063,5941.5,8.842,-0.035,55.4319,31.25,2.719,109.801,120.2603,9.875,,-0.035,4.698669636502081
6064,5942.0,8.835,-0.035,54.6729,22.965,2.713,96.09,101.4388,9.875,,-0.035,4.5652852522891765
6065,5942.5,8.811,-0.035,54.0401,23.491,2.701,80.223,81.7125,9.875,,-0.035,4.384810256800466
6066,5943.0,8.764,-0.035,53.7343,24.946,2.704,67.26,65.3826,9.875,,-0.035,4.208565706312124
6067,5943.5,8.719,-0.035,53.9616,25.597,2.694,61.475,57.9613,9.875,,-0.035,4.118630588102256
6068,5944.0,8.711,-0.035,54.405,24.58,2.676,61.822,57.6035,9.875,,-0.035,4.124259288170303
6069,5944.5,8.72,-0.035,54.818,22.249,2.678,64.738,58.8624,9.875,,-0.035,4.170348355218929
6070,5945.0,8.728,-0.035,55.1109,23.737,2.696,71.778,61.0751,9.875,,-0.035,4.273578022416822
6071,5945.5,8.73,-0.035,55.2765,25.534,2.708,84.717,74.6582,9.875,,-0.035,4.439316289901303
6072,5946.0,8.732,-0.035,55.2961,25.336,2.72,109.124,98.8906,9.875,,-0.035,4.6924848503148
6073,5946.5,8.739,-0.035,55.1482,25.111,2.721,144.03,140.425,9.875,,-0.035,4.970021611210958
6074,5947.0,8.74,-0.035,55.119,25.728,2.724,217.428,273.6449,9.875,,-0.035,5.3818677612419705
6075,5947.5,8.74,-0.035,55.5944,27.115,2.732,265.565,387.6851,9.875,,-0.035,5.581859631810479
6076,5948.0,8.741,-0.035,56.8733,29.3,2.728,210.213,286.6783,9.875,,-0.035,5.348121302391559
6077,5948.5,8.75,-0.035,59.938,33.12,2.717,162.926,209.5884,9.875,,-0.035,5.093296109993071
6078,5949.0,8.767,-0.035,64.2975,41.957,2.707,120.289,130.0046,9.875,,-0.035,4.78989718072843
6079,5949.5,8.782,-0.035,68.7944,59.203,2.694,87.885,74.1551,9.875,,-0.035,4.476029141664862
6080,5950.0,8.816,-0.035,72.7776,73.5,2.68,87.627,73.9685,9.875,,-0.035,4.473089169630655
6081,5950.5,8.837,-0.035,75.7432,80.868,2.665,95.641,80.4404,9.875,,-0.035,4.560601598411664
6082,5951.0,8.831,-0.035,77.4604,80.429,2.651,103.834,87.0128,9.875,,-0.035,4.642793470084533
6083,5951.5,8.821,-0.035,78.1485,75.561,2.647,111.873,93.4339,9.875,,-0.035,4.71736429934025
6084,5952.0,8.813,-0.035,76.7474,70.528,2.637,116.034,96.7457,9.875,,-0.035,4.753883251608216
6085,5952.5,8.819,-0.035,74.0452,67.667,2.64,118.507,98.7213,9.875,,-0.035,4.774972030560478
6086,5953.0,8.82,-0.035,71.2625,67.901,2.649,120.989,100.6975,9.875,,-0.035,4.79569963237335
6087,5953.5,8.82,-0.035,69.2268,65.669,2.649,123.488,102.6844,9.875,,-0.035,4.816143985355208
6088,5954.0,8.814,-0.035,67.9035,63.278,2.654,126.099,104.7521,9.875,,-0.035,4.837067312725313
6089,5954.5,8.803,-0.035,67.2567,60.662,2.645,128.909,106.9699,9.875,,-0.035,4.859106729074836
6090,5955.0,8.808,-0.035,66.6634,59.445,2.627,132.464,109.7926,9.875,,-0.035,4.88631091039645
6091,5955.5,8.81,-0.034,66.116,61.389,2.636,136.463,112.9599,9.875,,-0.034,4.916053515609935
6092,5956.0,8.81,-0.034,65.7299,63.912,2.643,138.518,114.5846,9.875,,-0.034,4.931000281081734
6093,5956.5,8.803,-0.035,65.6614,64.22,2.642,136.85,113.2575,9.875,,-0.035,4.918885435486688
6094,5957.0,8.8,-0.035,65.6504,61.257,2.638,133.931,110.9446,9.875,,-0.035,4.897324741958179
6095,5957.5,8.8,-0.035,65.8712,58.692,2.629,131.9,109.3362,9.875,,-0.035,4.882044059723269
6096,5958.0,8.793,-0.035,65.6977,59.602,2.631,131.419,108.9473,9.875,,-0.035,4.8783906922488685
6097,5958.5,8.796,-0.035,65.6972,62.166,2.641,131.638,109.124,9.875,,-0.035,4.8800557310092545
6098,5959.0,8.805,-0.035,66.0372,64.037,2.643,131.887,109.3311,9.875,,-0.035,4.881945495351177
6099,5959.5,8.809,-0.036,66.4005,63.107,2.629,133.069,110.2716,9.875,,-0.036,4.8908677906856015
6100,5960.0,8.81,-0.036,66.7556,64.725,2.625,135.071,111.8573,9.875,,-0.036,4.905800566113786
6101,5960.5,8.814,-0.036,67.1128,64.905,2.616,137.724,113.9603,9.875,,-0.036,4.925251682486532
6102,5961.0,8.817,-0.036,67.3684,62.881,2.612,143.061,118.1799,9.875,,-0.036,4.9632711127299025
6103,5961.5,8.81,-0.036,67.3644,63.597,2.609,153.36,126.2859,9.875,,-0.036,5.032788098737389
6104,5962.0,8.802,-0.036,67.0457,66.081,2.619,167.611,137.4604,9.875,,-0.036,5.121645818352501
6105,5962.5,8.802,-0.036,66.6685,66.139,2.634,178.631,146.079,9.875,,-0.036,5.1853222256089255
6106,5963.0,8.809,-0.036,66.405,62.506,2.635,177.297,145.0483,9.875,,-0.036,5.177826292463236
6107,5963.5,8.81,-0.036,66.5233,60.533,2.634,172.167,141.0389,9.875,,-0.036,5.148464935998131
6108,5964.0,8.81,-0.036,66.8409,59.778,2.647,166.7,136.7582,9.875,,-0.036,5.116195789756748
6109,5964.5,8.819,-0.036,67.4727,61.855,2.641,161.649,132.8104,9.875,,-0.036,5.085427317947544
6110,5965.0,8.812,-0.036,68.8066,65.678,2.625,157.208,129.3128,9.875,,-0.036,5.057569769285466
6111,5965.5,8.803,-0.036,70.1454,68.505,2.618,152.899,125.9125,9.875,,-0.036,5.029777572691262
6112,5966.0,8.793,-0.036,71.5294,70.113,2.624,149.208,122.994,9.875,,-0.036,5.005341305635146
6113,5966.5,8.784,-0.036,73.0188,70.456,2.641,145.45,120.0214,9.875,,-0.036,4.9798323849412105
6114,5967.0,8.774,-0.035,73.9696,69.348,2.651,142.099,117.366,9.875,,-0.035,4.956523997780615
6115,5967.5,8.764,-0.035,74.3967,69.645,2.647,138.941,114.8609,9.875,,-0.035,4.934049382590209
6116,5968.0,8.76,-0.035,73.5869,72.008,2.652,137.058,113.3685,9.875,,-0.035,4.9204041939017875
6117,5968.5,8.764,-0.035,71.9305,70.828,2.66,136.881,113.2331,9.875,,-0.035,4.919111935226451
6118,5969.0,8.779,-0.036,70.2618,69.44,2.661,137.799,113.976,9.875,,-0.036,4.925796101659177
